energy_100g,sugars_100g,fat_100g,saturated_fat_100g,proteins_100g,salt_100g,sodium_100g,fiber_100g,carbohydrates_100g,trans_fat_100g,cholesterol_100g,vitamin_a_100g,vitamin_c_100g,calcium_100g,iron_100g,potassium_100g,nova_group,additives_n,label,sugar_energy_ratio,fat_energy_ratio,protein_energy_ratio,fiber_carb_ratio,sugar_fiber_ratio,fat_protein_ratio,salt_energy_ratio,sat_fat_ratio,sat_fat_energy_ratio,unsat_fat_100g,trans_fat_ratio,sodium_salt_ratio,micronutrient_density,negative_score,positive_score,health_balance,energy_density,has_palm_oil,additives_risk
149.0,3.2,0.5,0.1,0.83,0.01,0.024,1.7,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Healthy,0.021333333333333336,0.0033333333333333335,0.005533333333333333,0.23943661971830987,1.1851851851851851,0.27322404371584696,6.666666666666667e-05,0.06666666666666667,0.0006666666666666668,0.4,0.0,0.023762376237623763,0.0,3.9000000000000004,2.53,-1.3700000000000006,0.0,0,0.0
642.0,2.0,6.9,0.5,16.0,1.2,0.48,6.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Healthy,0.003110419906687403,0.01073094867807154,0.024883359253499222,1.3043478260869565,0.2857142857142857,0.40588235294117647,0.0018662519440124415,0.06329113924050632,0.0007776049766718507,6.4,0.0,0.21818181818181814,0.0,21.4,22.0,0.6000000000000014,1.0,0,1.0
423.0,11.0,3.2,2.0,3.8,0.13,0.052,0.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Moderate,0.025943396226415096,0.007547169811320755,0.008962264150943396,0.041666666666666664,7.333333333333333,0.6666666666666667,0.0003066037735849057,0.47619047619047616,0.0047169811320754715,1.2000000000000002,0.0,0.04601769911504425,0.0,17.5,4.3,-13.2,0.0,0,0.0
2557.8,5.7,53.0,7.0,20.0,0.03,0.012,6.6,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Healthy,0.0022276066906362357,0.020712834141003594,0.00781616382679381,0.5076923076923077,0.7500000000000001,2.5238095238095237,1.1724245740190714e-05,0.12962962962962962,0.002735657339377833,46.0,0.0,0.011650485436893204,0.0,66.0,26.6,-39.4,3.0,0,0.0
942.0,22.0,6.6,4.5,2.7,0.09,0.036,3.5,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Moderate,0.02332979851537646,0.006998939554612937,0.0028632025450689292,0.09210526315789473,4.888888888888889,1.7837837837837835,9.544008483563096e-05,0.5921052631578948,0.004772004241781549,2.0999999999999996,0.0,0.03302752293577981,0.0,34.0,6.2,-27.8,1.0,0,0.0
1940.0,41.9,24.9,2.0,9.8,0.01,0.004,7.7,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Unhealthy,0.02158681092220505,0.012828438948995362,0.005048943843379701,0.16210526315789475,4.816091954022989,2.3055555555555554,5.151983513652756e-06,0.07722007722007722,0.0010303967027305513,22.9,0.0,0.0039603960396039604,0.0,68.89999999999999,17.5,-51.39999999999999,2.0,0,0.0
327.0,0.7,1.3,0.4,5.4,0.71,0.284,4.9,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Healthy,0.0021341463414634144,0.0039634146341463415,0.016463414634146342,0.5051546391752578,0.11864406779661016,0.203125,0.002164634146341463,0.1739130434782609,0.0012195121951219512,0.9,0.0,0.16608187134502922,0.0,9.5,10.3,0.8000000000000007,0.0,0,0.0
1133.0,7.2,4.0,0.6,8.0,1.1,0.44,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,Moderate,0.006349206349206349,0.003527336860670194,0.007054673721340388,0.058823529411764705,1.8,0.4444444444444444,0.0009700176366843035,0.12,0.000529100529100529,3.4,0.0,0.20952380952380953,0.0,22.8,11.0,-11.8,1.0,0,1.0
1363.0,0.5,1.9,0.3,25.1,0.025,0.01,15.6,43.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Healthy,0.00036656891495601173,0.0013929618768328445,0.01840175953079179,0.3497757847533632,0.03012048192771084,0.07279693486590037,1.8328445747800586e-05,0.10344827586206896,0.00021994134897360704,1.5999999999999999,0.0,0.009756097560975611,0.0,2.9499999999999997,40.7,37.75,2.0,0,0.0
804.0,0.5,13.0,5.7,14.0,0.9,0.36,1.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Unhealthy,0.0006211180124223603,0.016149068322981366,0.017391304347826087,0.3,0.17857142857142858,0.8666666666666667,0.0011180124223602484,0.40714285714285714,0.007080745341614907,7.3,0.0,0.18947368421052632,0.0,28.2,15.8,-12.399999999999999,1.0,0,0.0
962.0,2.4,5.7,0.7,3.3,1.28,0.512,8.3,37.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,Healthy,0.0024922118380062306,0.005919003115264798,0.0034267912772585666,0.21671018276762405,0.25806451612903225,1.3255813953488373,0.0013291796469366564,0.1044776119402985,0.0007268951194184839,5.0,0.0,0.2245614035087719,0.0,21.599999999999998,11.600000000000001,-9.999999999999996,1.0,0,2.0
260.0,13.0,0.1,0.1,0.5,0.025,0.01,1.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,Healthy,0.04980842911877394,0.0003831417624521073,0.0019157088122605363,0.1,5.2,0.06666666666666667,9.578544061302682e-05,0.09090909090909091,0.0003831417624521073,0.0,0.0,0.009756097560975611,0.0,13.45,2.0,-11.45,0.0,0,1.0
1126.0,0.8,22.84,16.2,15.7,2.75,1.1,3.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Unhealthy,0.000709849157054126,0.020266193433895296,0.013930789707187223,1.6666666666666665,0.2,1.3676646706586826,0.0024401064773735583,0.6795302013422818,0.01437444543034605,6.640000000000001,0.0,0.29333333333333333,0.0,67.34,18.7,-48.64,1.0,0,0.0
129.0,0.5,0.8,0.1,3.4,0.04,0.016,2.7,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Healthy,0.0038461538461538464,0.006153846153846154,0.026153846153846153,1.2272727272727273,0.13513513513513511,0.18181818181818182,0.0003076923076923077,0.05555555555555556,0.0007692307692307692,0.7000000000000001,0.0,0.015384615384615384,0.0,1.8000000000000003,6.1,4.299999999999999,0.0,0,0.0
176.0,0.8,1.9,0.3,3.4,0.07,0.028,0.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,Healthy,0.004519774011299435,0.010734463276836158,0.019209039548022597,0.22222222222222224,0.4444444444444445,0.43181818181818177,0.0003954802259887006,0.10344827586206896,0.001694915254237288,1.5999999999999999,0.0,0.02616822429906542,0.0,3.7,4.2,0.5,0.0,0,1.0
1231.0,4.4,5.5,0.7,10.0,0.99,0.396,3.9,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,Moderate,0.0035714285714285718,0.004464285714285714,0.008116883116883116,0.07959183673469387,0.8979591836734694,0.5,0.0008035714285714286,0.10769230769230768,0.0005681818181818182,4.8,0.0,0.19899497487437187,0.0,20.5,13.9,-6.6,2.0,0,1.0
901.0,0.8,11.0,1.2,2.1,0.65,0.26,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Moderate,0.0008869179600886918,0.012195121951219513,0.002328159645232816,0.07407407407407407,0.26666666666666666,3.5483870967741935,0.0007206208425720621,0.09999999999999999,0.0013303769401330377,9.8,0.0,0.1575757575757576,0.0,19.5,4.1,-15.4,1.0,0,0.0
132.0,2.0,0.5,0.1,1.9,0.38,0.152,2.8,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Healthy,0.015037593984962405,0.0037593984962406013,0.014285714285714285,0.6222222222222222,0.5263157894736842,0.1724137931034483,0.002857142857142857,0.06666666666666667,0.0007518796992481203,0.4,0.0,0.1101449275362319,0.0,6.3999999999999995,4.699999999999999,-1.7000000000000002,0.0,0,0.0
315.0,5.1,3.9,0.5,2.9,0.6,0.24,3.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Healthy,0.016139240506329113,0.012341772151898734,0.009177215189873418,0.5384615384615384,1.1333333333333333,1.0,0.0018987341772151898,0.1020408163265306,0.0015822784810126582,3.4,0.0,0.15,0.0,15.5,6.4,-9.1,0.0,0,1.0
1842.0,25.0,13.0,1.6,7.4,0.65,0.26,5.7,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,Unhealthy,0.013564839934888768,0.00705371676614216,0.0040151926207270755,0.08028169014084507,3.7313432835820897,1.5476190476190474,0.00035268583830710796,0.1142857142857143,0.0008681497558328812,11.4,0.0,0.1575757575757576,0.0,46.1,13.100000000000001,-33.0,2.0,0,1.0
388.0,12.0,3.1,2.1,3.1,0.09,0.036,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Moderate,0.030848329048843187,0.007969151670951156,0.007969151670951156,0.21428571428571427,3.0,0.7560975609756099,0.0002313624678663239,0.5121951219512195,0.005398457583547558,1.0,0.0,0.03302752293577981,0.0,18.1,6.1,-12.000000000000002,0.0,0,0.0
1490.0,3.0,5.5,0.9,26.0,0.0,0.0,12.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Healthy,0.002012072434607646,0.003688799463447351,0.017437961099932932,0.2608695652173913,0.23076923076923078,0.2037037037037037,0.0,0.13846153846153847,0.0006036217303822937,4.6,0.0,0.0,0.0,9.4,38.0,28.6,2.0,0,0.0
80.0,0.0,0.0,0.0,2.5999999046326,0.58,0.232,3.2000000476837,0.60000002384186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,Healthy,0.0,0.0,0.03209876425472345,1.9999999999999873,0.0,0.0,0.007160493827160493,0.0,0.0,0.0,0.0,0.1468354430379747,0.0,5.8,5.7999999523163,-4.768369965546526e-08,0.0,0,1.0
160.0,4.5,0.0,0.0,4.5,0.13,0.052,3.0,4.5,0.0,0.0,0.0,0.0,0.13,0.0,0.0,4.0,0.0,Healthy,0.027950310559006212,0.0,0.027950310559006212,0.5454545454545454,1.125,0.0,0.0008074534161490683,0.0,0.0,0.0,0.0,0.04601769911504425,0.0008074534161490683,5.8,7.5,1.7000000000000002,0.0,0,0.0
2050.0,24.0,23.0,14.0,7.6,0.73,0.292,5.1,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,Unhealthy,0.011701608971233545,0.01121404193076548,0.003705509507557289,0.08095238095238094,3.934426229508197,2.674418604651163,0.000355923939541687,0.5833333333333334,0.006825938566552901,9.0,0.0,0.16878612716763006,0.0,68.3,12.7,-55.599999999999994,3.0,0,1.0
675.0,0.5,7.1,0.8,2.2,0.7,0.28,2.2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Moderate,0.0007396449704142012,0.010502958579881656,0.0032544378698224855,0.1,0.15625,2.2187499999999996,0.0010355029585798817,0.09876543209876544,0.001183431952662722,6.3,0.0,0.1647058823529412,0.0,15.4,4.4,-11.0,1.0,0,1.0
271.0,2.3,4.3,1.5,0.6,0.7,0.28,0.6,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Moderate,0.008455882352941176,0.015808823529411764,0.0022058823529411764,0.08955223880597014,1.4374999999999998,2.6874999999999996,0.002573529411764706,0.2830188679245283,0.0055147058823529415,2.8,0.0,0.1647058823529412,0.0,15.1,1.2,-13.9,0.0,0,1.0
433.0,3.8,8.2,6.0,2.9,0.1,0.04,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Moderate,0.008755760368663594,0.01889400921658986,0.0066820276497695855,0.0,3.8,2.1025641025641026,0.0002304147465437788,0.6521739130434783,0.013824884792626729,2.1999999999999993,0.0,0.03636363636363636,0.0,19.0,2.9,-16.1,0.0,0,0.0
317.0,4.3,3.2,2.1,7.2,0.09,0.036,0.5,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Healthy,0.013522012578616351,0.010062893081761008,0.022641509433962266,0.09433962264150944,2.8666666666666667,0.39024390243902446,0.0002830188679245283,0.5,0.006603773584905661,1.1,0.0,0.03302752293577981,0.0,10.5,7.7,-2.8,0.0,0,0.0
1265.2,22.0,1.2,0.2,3.4,0.01,0.004,20.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Moderate,0.01737482230295372,0.0009477175801611119,0.0026851998104564837,0.3333333333333333,1.0476190476190477,0.2727272727272727,7.897646501342599e-06,0.09090909090909091,0.000157952930026852,1.0,0.0,0.0039603960396039604,0.0,23.5,23.4,-0.10000000000000142,2.0,0,0.0
3768.0,0.0,100.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Moderate,0.0,0.026532236667551074,0.0,0.0,0.0,100.0,0.0,0.11089108910891088,0.00297161050676572,88.8,0.0,0.0,0.0,111.2,0.0,-111.2,3.0,0,0.0
506.5,0.0,6.6,0.96,12.88,0.44,0.176,5.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Healthy,0.0,0.013004926108374384,0.02537931034482759,5.44,0.0,0.47550432276657056,0.0008669950738916256,0.12631578947368421,0.0018916256157635468,5.64,0.0,0.12222222222222222,0.0,11.96,18.32,6.359999999999999,0.0,0,0.0
164.7,8.1,0.5,0.1,0.5,0.01,0.004,3.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Unhealthy,0.04888352444176222,0.0030175015087507548,0.0030175015087507548,0.32967032967032966,2.025,0.3333333333333333,6.035003017501509e-05,0.06666666666666667,0.000603500301750151,0.4,0.0,0.0039603960396039604,0.0,8.799999999999999,3.5,-5.299999999999999,0.0,0,0.0
1645.3,17.0,5.4,1.1,9.5,1.1,0.44,7.5,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Moderate,0.010326185992832412,0.003280082609487943,0.005770515701876936,0.10273972602739725,2.0,0.5142857142857143,0.0006681649760068032,0.171875,0.0006681649760068032,4.300000000000001,0.0,0.20952380952380953,0.0,34.5,17.0,-17.5,2.0,0,0.0
1570.0,0.7,7.0,1.3,14.0,0.02,0.008,10.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Healthy,0.00044557606619987267,0.004455760661998727,0.008911521323997454,0.16666666666666666,0.06363636363636363,0.4666666666666667,1.2730744748567792e-05,0.1625,0.0008274984086569065,5.7,0.0,0.00784313725490196,0.0,9.200000000000001,24.0,14.799999999999999,2.0,0,0.0
950.1,28.0,0.5,0.1,2.8,0.02,0.008,3.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Healthy,0.029439596256965617,0.0005257070760172432,0.0029439596256965617,0.05660377358490566,7.0,0.13157894736842105,2.1028283040689728e-05,0.06666666666666667,0.00010514141520344864,0.4,0.0,0.00784313725490196,0.0,28.8,5.8,-23.0,1.0,0,0.0
2456.0,7.0,44.0,5.0,21.0,0.0,0.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Healthy,0.002849002849002849,0.01790801790801791,0.008547008547008548,0.4166666666666667,0.6363636363636364,2.0,0.0,0.1111111111111111,0.002035002035002035,39.0,0.0,0.0,0.0,56.0,31.0,-25.0,3.0,0,0.0
52.7,3.0,0.0,0.0,0.0,0.075,0.03,3.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,Moderate,0.055865921787709494,0.0,0.0,0.7317073170731708,0.75,0.0,0.0013966480446927373,0.0,0.0,0.0,0.0,0.027906976744186046,0.0,3.75,3.0,-0.75,0.0,0,1.0
1589.0,23.0,2.0,0.25,7.0,0.95625,0.3825,4.5,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Unhealthy,0.014465408805031447,0.0012578616352201257,0.00440251572327044,0.05555555555555555,4.181818181818182,0.25,0.0006014150943396227,0.08333333333333333,0.00015723270440251572,1.75,0.0,0.19552715654952077,0.0,34.8125,11.5,-23.3125,2.0,0,0.0
1020.0,44.7,0.5,0.1,0.5,2.9,1.16,0.5,59.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,Unhealthy,0.04378060724779628,0.0004897159647404506,0.0004897159647404506,0.008264462809917356,29.8,0.3333333333333333,0.0028403525954946132,0.06666666666666667,9.794319294809012e-05,0.4,0.0,0.29743589743589743,0.0,74.3,1.0,-73.3,1.0,0,1.0
1539.8,33.4,24.8,1.7,2.1,4.0,1.6,3.0,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,Unhealthy,0.02167705088265836,0.016095534787123573,0.0013629283489096575,0.08450704225352113,8.35,8.0,0.002596053997923157,0.06589147286821705,0.0011033229491173417,23.1,0.0,0.32,0.0,99.9,5.1,-94.80000000000001,2.0,0,1.0
934.0,48.4,0.0,0.0,0.0,0.025,0.01,2.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Unhealthy,0.05176470588235294,0.0,0.0,0.03636363636363636,16.133333333333333,0.0,2.6737967914438505e-05,0.0,0.0,0.0,0.0,0.009756097560975611,0.0,48.65,2.0,-46.65,1.0,0,1.0
1723.0,23.0,4.7,3.0,9.0,1.1,0.44,8.8,78.0,0.0,0.0,6.25e-06,0.0,0.0,0.008,0.0,3.0,0.0,Unhealthy,0.01334106728538283,0.002726218097447796,0.005220417633410673,0.11139240506329115,2.346938775510204,0.47000000000000003,0.0006380510440835267,0.5263157894736842,0.0017401392111368909,1.7000000000000002,0.0,0.20952380952380953,4.643996519721578e-06,41.7,17.8,-23.900000000000002,2.0,0,0.0
178.0,10.5,0.5,0.1,0.5,0.01,0.004,0.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Moderate,0.05865921787709497,0.002793296089385475,0.002793296089385475,0.043478260869565216,7.0,0.3333333333333333,5.58659217877095e-05,0.06666666666666667,0.000558659217877095,0.4,0.0,0.0039603960396039604,0.0,11.2,1.0,-10.2,0.0,0,1.0
180.95,8.8,0.0,0.0,0.73,0.7175,0.287,0.88,9.5,0.0,0.0,0.0,0.026,0.0,0.0,0.177,1.0,0.0,Unhealthy,0.04836493542181919,0.0,0.004012091233855455,0.0838095238095238,4.680851063829788,0.0,0.003943391041494917,0.0,0.0,0.0,0.0,0.1671033478893741,0.0011156911239351471,15.975000000000001,1.61177,-14.363230000000001,0.0,0,0.0
242.666666666667,11.3333333333333,0.633333333333333,0.526666666666667,0.213333333333333,0.0,0.0,1.13333333333333,12.0,0.0,0.0,0.0,0.028,0.0,0.0,0.235,1.0,0.0,Unhealthy,0.04651162790697654,0.0025991792065663422,0.0008755129958960302,0.08717948717948693,5.312499999999992,0.5219780219780219,0.0,0.322448979591837,0.0021614227086183295,0.10666666666666602,0.0,0.0,0.0010793433652530765,12.4933333333333,1.349016666666663,-11.144316666666636,0.0,0,0.0
338.3,6.8,1.9,0.4,2.8,0.0,0.0,2.9,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Healthy,0.020041261420571763,0.005599764220453875,0.00825228411435308,0.23015873015873015,1.7435897435897436,0.5,0.0,0.13793103448275862,0.0011788977306218685,1.5,0.0,0.0,0.0,9.1,5.699999999999999,-3.4000000000000004,0.0,0,0.0
2596.8,6.5,50.5,6.8,25.3,0.6875,0.275,7.1,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Moderate,0.002502117176072061,0.019439525752559857,0.009739009931480483,0.46710526315789475,0.8024691358024691,1.9201520912547527,0.0002646470090076218,0.1320388349514563,0.0026175995072753866,43.7,0.0,0.16296296296296298,0.0,70.675,32.4,-38.275,3.0,0,0.0
1546.339,2.66666666666667,3.0,0.666666666666667,10.667,0.566666666666667,0.226666666666667,8.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Healthy,0.0017233887769045246,0.0019388123740175878,0.0068937705312152025,0.11267605633802817,0.29629629629629667,0.2571355104139882,0.0003662201150922112,0.16666666666666674,0.0004308471942261308,2.333333333333333,0.0,0.14468085106382997,0.0,12.000000000000007,18.667,6.6669999999999945,2.0,0,0.0
88.1,0.5,1.4,0.2,0.7,0.12,0.048,0.5,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Healthy,0.0056116722783389455,0.015712682379349047,0.007856341189674524,0.22727272727272727,0.3333333333333333,0.8235294117647058,0.0013468013468013469,0.08333333333333334,0.002244668911335578,1.2,0.0,0.04285714285714285,0.0,3.3,1.2,-2.0999999999999996,0.0,0,1.0
356.0,10.7,1.8,0.3,3.2,0.14,0.056,0.5,13.5,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.0,1.0,Unhealthy,0.029971988795518205,0.005042016806722689,0.00896358543417367,0.034482758620689655,7.133333333333333,0.42857142857142855,0.0003921568627450981,0.10714285714285715,0.0008403361344537815,1.5,0.0,0.04912280701754385,0.0003361344537815126,14.200000000000001,3.7,-10.5,0.0,0,1.0
1419.5,13.5,2.0,0.1,13.5,0.025,0.01,3.5,64.0,0.0,0.0,0.0,0.0,0.0,0.002399,0.0,2.0,0.0,Healthy,0.009503695881731784,0.0014079549454417458,0.009503695881731784,0.05384615384615385,3.0,0.13793103448275862,1.7599436818021823e-05,0.03333333333333333,7.039774727208729e-05,1.9,0.0,0.009756097560975611,1.6888419570573743e-06,15.85,17.0,1.1500000000000004,2.0,0,0.0
1549.0,17.0,14.0,1.6,12.0,0.05,0.02,17.0,49.0,0.0,0.0,0.0,0.0,0.137,0.0033,0.729,1.0,0.0,Healthy,0.01096774193548387,0.00903225806451613,0.007741935483870968,0.34,0.9444444444444444,1.0769230769230769,3.2258064516129034e-05,0.10666666666666667,0.001032258064516129,12.4,0.0,0.019047619047619046,0.0005608387096774193,33.1,29.00729,-4.09271,2.0,0,0.0
849.9,5.7,7.9,3.6,5.5,1.18,0.472,3.0,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,Unhealthy,0.00669878951698202,0.00928428722529087,0.006463744270772124,0.10600706713780919,1.425,1.2153846153846155,0.0013867669526383829,0.4044943820224719,0.004230814431778118,4.300000000000001,0.0,0.21651376146788992,0.0,29.0,8.5,-20.5,1.0,0,2.0
229.5,11.0,0.0,0.0,0.0,0.0,0.0,3.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,Unhealthy,0.04772234273318872,0.0,0.0,0.20689655172413793,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,-8.0,0.0,0,1.0
331.0,2.1,2.0,1.3,13.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.165,0.0,0.0,3.0,1.0,Healthy,0.006325301204819277,0.006024096385542169,0.0391566265060241,0.0,2.1,0.14285714285714285,0.0,0.43333333333333335,0.00391566265060241,0.7,0.0,0.0,0.0004969879518072289,5.3999999999999995,13.0,7.6000000000000005,0.0,0,1.0
664.0,37.0,0.0,0.0,0.0,0.13,0.052,3.2,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Moderate,0.055639097744360905,0.0,0.0,0.08205128205128205,8.809523809523808,0.0,0.00019548872180451127,0.0,0.0,0.0,0.0,0.04601769911504425,0.0,38.3,3.2,-35.099999999999994,1.0,0,1.0
1495.0,3.6,1.6,0.4,12.0,0.0,0.0,3.1,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Healthy,0.0024064171122994654,0.0010695187165775401,0.008021390374331552,0.043055555555555555,0.878048780487805,0.12307692307692308,0.0,0.15384615384615385,0.00026737967914438503,1.2000000000000002,0.0,0.0,0.0,5.6000000000000005,15.1,9.5,2.0,0,0.0
596.36,5.33,10.0,6.67,7.0,0.0,0.0,0.67,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Moderate,0.008922592741395473,0.016740324092674435,0.011718226864872104,0.09571428571428572,3.191616766467066,1.25,0.0,0.6063636363636363,0.011165796169813847,3.33,0.0,0.0,0.0,22.0,7.67,-14.33,0.0,0,1.0
1814.8,2.2,8.8,1.5,12.0,1.8,0.72,3.4,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Unhealthy,0.0012115871792047583,0.004846348716819033,0.0066086573411168635,0.04533333333333333,0.5,0.676923076923077,0.0009912986011675294,0.1530612244897959,0.0008260821676396079,7.300000000000001,0.0,0.2571428571428572,0.0,30.5,15.4,-15.1,2.0,0,0.0
1489.0,4.0,1.0,0.3,14.0,0.02,0.008,3.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Healthy,0.0026845637583892616,0.0006711409395973154,0.009395973154362415,0.04225352112676056,1.0,0.06666666666666667,1.3422818791946309e-05,0.15,0.00020134228187919463,0.7,0.0,0.00784313725490196,0.0,5.5,17.0,11.5,2.0,0,0.0
1510.0,3.1,1.6,0.3,14.5,0.005,0.002,2.9,69.5,0.0,0.0,0.0,0.0,0.0,0.0035714285714285,0.0,1.0,0.0,Healthy,0.0020516214427531436,0.0010589013898080742,0.009596293845135672,0.04113475177304964,0.7948717948717949,0.1032258064516129,3.3090668431502318e-06,0.11538461538461538,0.0001985440105890139,1.3,0.0,0.0019900497512437814,2.36361917367869e-06,5.05,17.4,12.349999999999998,2.0,0,0.0
916.0,2.6,17.0,11.0,13.0,0.65,0.26,0.0,3.2,0.0,0.0,0.0,0.0,0.434,0.0,0.0,3.0,0.0,Moderate,0.0028353326063249727,0.018538713195201745,0.014176663031624863,0.0,2.6,1.2142857142857142,0.0007088331515812432,0.6111111111111112,0.011995637949836423,6.0,0.0,0.1575757575757576,0.0004732824427480916,37.1,13.0,-24.1,1.0,0,0.0
81.0,3.0,0.5,0.2,1.2,0.0,0.0,1.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Healthy,0.036585365853658534,0.006097560975609756,0.014634146341463414,0.275,1.4285714285714286,0.22727272727272727,0.0,0.13333333333333333,0.0024390243902439024,0.3,0.0,0.0,0.0,3.7,2.3,-1.4000000000000004,0.0,0,1.0
804.83,43.0,0.04,0.0,0.55,0.065,0.026,1.5,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Unhealthy,0.05336113075958949,4.963826117171115e-05,0.0006825260911110284,0.031914893617021274,17.2,0.025806451612903226,8.066217440403063e-05,0.0,0.0,0.04,0.0,0.024413145539906103,0.0,43.69,2.05,-41.64,1.0,0,0.0
1529.1,5.5,1.9,0.4,11.8,0.1,0.04,4.7,71.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Healthy,0.003594536304816679,0.0012417489053003071,0.007711914253970329,0.06456043956043957,0.9649122807017544,0.14843749999999997,6.535520554212144e-05,0.13793103448275862,0.00026142082216848575,1.5,0.0,0.03636363636363636,0.0,8.8,16.5,7.699999999999999,2.0,0,0.0
1454.2,3.5,2.9,0.6,11.5,0.01,0.004,5.8,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Healthy,0.002405167674546454,0.001992853216052776,0.007902693787795493,0.08787878787878788,0.5147058823529412,0.23199999999999998,6.871907641561298e-06,0.15384615384615385,0.0004123144584936778,2.3,0.0,0.0039603960396039604,0.0,7.1,17.3,10.200000000000001,2.0,0,0.0
